Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
2699,0.253815;-0.213104;1.081771,0.2089759;-0.1628171;1.098664,0.07498386;-0.01203221;1.157591,0.002192918;0.2148352;1.250363,0.1107901;0.246715;1.268684,0.04470276;-0.1252353;1.370698,0.1006118;-0.1340466;1.409798,0.2184038;-0.2576166;1.139548,0
2732,0.2089329;-0.2494367;1.135277,0.1934315;-0.1634498;1.097303,0.0632629;-0.01364148;1.157511,0.001906547;0.215112;1.250278,0.1104718;0.2464878;1.268715,0.04145365;-0.1246687;1.366955,0.09499635;-0.1343805;1.406883,0.2195448;-0.2580508;1.139841,0
2766,0.205686;-0.2528502;1.132451,0.1839149;-0.1743076;1.095281,0.04058056;-0.03577998;1.152018,0.001553555;0.2153332;1.250245,0.1101831;0.2461925;1.268803,0.04125561;-0.1247373;1.36692,0.09446781;-0.1346307;1.406846,0.2200127;-0.2594587;1.140669,0
2799,0.02816236;-0.2621548;1.070719,0.04803981;-0.2328736;1.069075,0.0309508;-0.04228206;1.151336,0.0008789538;0.2153655;1.250376,0.1097879;0.2459392;1.268937,0.04098763;-0.1249011;1.366931,0.09398763;-0.13491;1.406862,0.2192016;-0.2621442;1.141776,0
2835,0.01399437;-0.2591072;1.065382,0.04006943;-0.2324516;1.068646,0.01790395;-0.04299724;1.152446,-0.0001798891;0.2157269;1.250378,0.1092797;0.2455424;1.268932,0.04057115;-0.1251651;1.366982,0.09349585;-0.1352587;1.406857,0.2175386;-0.263921;1.142019,0
2867,0.005660777;-0.248255;1.064325,0.03099854;-0.2306044;1.078597,0.001093182;-0.04271969;1.163591,-0.001634881;0.2162441;1.251763,0.1086328;0.2452334;1.269413,0.03653118;-0.1260994;1.366898,0.09157994;-0.1359727;1.406718,0.2168014;-0.2675577;1.143528,0
2899,-0.006898695;-0.2523874;1.064167,0.01555972;-0.2370952;1.078581,-0.008611048;-0.04957692;1.166301,-0.003106145;0.2169368;1.252946,0.1078733;0.2448324;1.269783,0.03199709;-0.1290148;1.369614,0.08800974;-0.1385239;1.408436,0.215399;-0.268268;1.143837,0
2931,-0.01822383;-0.2516305;1.069064,0.002062463;-0.2374034;1.084665,-0.01483858;-0.04808762;1.169992,-0.004587537;0.2176373;1.254325,0.1070798;0.244304;1.270097,0.03068318;-0.130185;1.369486,0.08695886;-0.1395104;1.408345,0.2146312;-0.2696906;1.144049,0
2967,-0.0275529;-0.2487244;1.077488,-0.01135647;-0.2405674;1.100967,-0.02057872;-0.04684343;1.176023,-0.005981896;0.2179331;1.255661,0.1062924;0.2437259;1.270371,0.02723122;-0.1323598;1.370245,0.08356483;-0.1421769;1.408239,0.2147981;-0.2709402;1.142967,0
2998,-0.03415931;-0.2526036;1.080229,-0.02052845;-0.2396891;1.105593,-0.02542722;-0.04656454;1.182739,-0.007327152;0.2180095;1.257137,0.1054576;0.2432457;1.270854,0.02312456;-0.1341558;1.374771,0.08045765;-0.143818;1.411083,0.2138873;-0.2709628;1.144052,0
