Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3735,0.1503898;0.02067414;0.9908246,0.09253819;0.01094968;1.035196,-0.0999644;0.004052849;1.146421,-0.1505553;0.1949969;1.243226,-0.02100351;0.2249886;1.273405,0.001972747;-0.1675849;1.433096,0
3785,0.1462713;0.03030673;0.994521,0.09270232;0.01523647;1.034847,-0.1078938;0.00526548;1.144972,-0.1537693;0.2013867;1.245568,-0.02087932;0.2304818;1.281026,0.00108878;-0.1665066;1.433055,0
3806,0.1436533;0.03797321;1.000713,0.09185057;0.020874;1.036311,-0.1141632;0.006273492;1.144024,-0.1523032;0.1999751;1.24497,-0.02088813;0.2302869;1.280732,0.0008686287;-0.1660881;1.433423,0
3833,0.1402504;0.0443311;1.003491,0.07363164;0.03135153;1.048209,-0.1198067;0.007563675;1.141391,-0.1524298;0.2003698;1.245061,-0.0209379;0.2300251;1.280114,0.0005679603;-0.1658035;1.433405,0
3864,0.1354543;0.04923901;1.010769,0.06639538;0.031683;1.051532,-0.130448;0.0080325;1.140006,-0.1559235;0.205849;1.247334,-0.02096897;0.2299336;1.279811,0.0002724955;-0.1645254;1.433459,0
3897,0.1309571;0.05199264;1.016641,0.065786;0.03302903;1.052018,-0.1391478;0.01049803;1.138949,-0.1558873;0.2058306;1.247337,-0.02101326;0.2298154;1.279519,0.0001652252;-0.1639605;1.433721,0
3932,0.1263865;0.05306295;1.018747,0.06545809;0.03469914;1.051133,-0.1472337;0.009990976;1.136948,-0.158053;0.2080922;1.247823,-0.02117575;0.2314965;1.281799,-0.0001874212;-0.1632748;1.43339,0
3966,0.1214684;0.05193843;1.027098,0.06451733;0.03601013;1.051002,-0.1558572;0.01208055;1.136571,-0.1596946;0.2097993;1.249054,-0.02115418;0.2332074;1.284608,-0.0006536741;-0.1619343;1.433332,0
4000,0.114752;0.04973852;1.035783,0.06144246;0.03778943;1.051823,-0.165794;0.01567998;1.137316,-0.1620142;0.2125673;1.250751,-0.02117594;0.2346282;1.287041,-0.0008066377;-0.1611043;1.433713,0
4031,0.1090404;0.04537684;1.041671,0.06045759;0.03881371;1.052248,-0.1648026;0.02048728;1.14506,-0.1625292;0.2131605;1.251554,-0.02114814;0.2353378;1.28797,-0.0008981859;-0.1603712;1.433989,0
4064,0.09385705;0.04036588;1.045407,0.03103376;0.03518456;1.056927,-0.1659043;0.01898891;1.144286,-0.1611743;0.2116983;1.250591,-0.0211329;0.2354876;1.288202,-0.001141113;-0.1603528;1.433932,0
